PK;NOMBRE;DESCRIPCION-ENTIDAD;HORARIO;EQUIPAMIENTO;TRANSPORTE;DESCRIPCION;ACCESIBILIDAD;CONTENT-URL;NOMBRE-VIA;CLASE-VIAL;TIPO-NUM;NUM;PLANTA;PUERTA;ESCALERAS;ORIENTACION;LOCALIDAD;PROVINCIA;CODIGO-POSTAL;BARRIO;DISTRITO;COORDENADA-X;COORDENADA-Y;LATITUD;LONGITUD;TELEFONO;FAX;EMAIL;TIPO;
3525;"Parroquia San Francisco de Paula";"";"";"";"Bus: 11, 24, 102.  Cercanías Renfe: Asamblea de Madrid - Entrevías (líneas C2).";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=f2990713fb71c010VgnVCM1000000b205a0aRCRD";"RUIDERA";"CALLE";"V";"9";"";"";"";"";"MADRID";"MADRID";"28053";"ENTREVIAS";"PUENTE DE VALLECAS";"442792";"4470257";"40.38093911938951";"-3.6739566933670837";"915 071 971";"";"sanfranciscodepaula@archimadrid.es";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"; 
3526;"Parroquia San Francisco de Sales";"";"";"";"Metro: Estrecho (línea 1).  Bus: 126, 128, 64, 124, 3, 66.  Bicimad: Estación 205 (calle Navarra, 1).";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=85a90713fb71c010VgnVCM1000000b205a0aRCRD";"FRANCOS RODRIGUEZ";"CALLE";"V";"5";"";"";"";"";"MADRID";"MADRID";"28039";"BELLAS VISTAS";"TETUAN";"440311";"4478510";"40.45511199387378";"-3.703957333971569";"914 593 695";"";"parroco@salesianosestrecho.es";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"; 
3524;"Parroquia San Francisco Javier y San Luis Gonzaga";"";"";"";"Metro: Ventilla (línea 9), Plaza de Castilla (líneas, 1, 9 y 10).  Bus: 177.";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=18b90713fb71c010VgnVCM1000000b205a0aRCRD";"MARTIRES DE LA VENTILLA";"CALLE";"V";"34";"";"";"";"";"MADRID";"MADRID";"28029";"ALMENARA";"TETUAN";"441369";"4480256";"40.4709160111128";"-3.691641723695146";"917 336 796";"";"sfxslgparroquia@archimadrid.es";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"; 
3529;"Parroquia San Fulgencio y San Bernardo";"";"";"";"Metro: Marqués de Vadillo (línea 5).  Bus: 50, 25.";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=aac90713fb71c010VgnVCM1000000b205a0aRCRD";"SAN ILLAN";"PASEO";"V";"9";"";"";"";"";"MADRID";"MADRID";"28019";"SAN ISIDRO";"CARABANCHEL";"438542";"4472612";"40.40185144721782";"-3.7242487320428665";"915 690 055";"";"psfysb@archimadrid.es";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"; 
3530;"Parroquia San Gabriel Arcángel";"";"";"";"Metro: Valdezarza (línea 7).  Bus: 64, 137, 82.";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=3dd90713fb71c010VgnVCM1000000b205a0aRCRD";"ISLA DE OZA";"CALLE";"V";"49";"";"";"";"";"MADRID";"MADRID";"28035";"VALDEZARZA";"MONCLOA-ARAVACA";"438801";"4479759";"40.46438085899141";"-3.72315064401853";"913 161 300";"";"sgabrielarcangel@gmail.com";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"; 
3531;"Parroquia San Gabriel de la Dolorosa";"";"";"";"Metro: Pinar de Chamartín (líneas 1, 4, ML1).";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=cfe90713fb71c010VgnVCM1000000b205a0aRCRD";"ARTE";"CALLE";"V";"4";"";"";"";"";"MADRID";"MADRID";"28033";"COSTILLARES";"CIUDAD LINEAL";"443074";"4481535";"40.48255640295351";"-3.671644797011849";"913 020 607";"";"sangabrieldeladolorosa@archimadrid.es";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"; 
3533;"Parroquia San Gerardo María Mayela";"";"";"";"Metro: Empalme (línea 5).  Bus: H.";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=2652ef4d7f71c010VgnVCM1000000b205a0aRCRD";"MAQUEDA";"CALLE";"V";"45";"";"";"";"";"MADRID";"MADRID";"28024";"ALUCHE";"LATINA";"435200";"4471564";"40.392157285737525";"-3.7635224769486832";"917 182 497";"";"parroquiasangerardomayela@archimadrid.es";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"; 
3534;"Parroquia San Germán";"";"";"";"Metro: Cuzco (línea 10).  Bus: 149, 5, 126, 3.  Bicimad: Estaciones 154 (calle Orense, 36), 238 (calle San Germán 5).  Aparcamientos: Brasil (18) avenida de Brasil entre General Yag&amp;uuml;e y Pedro Texeira; General Yag&amp;uuml;e (28) avenida de Brasil 15.";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=b862ef4d7f71c010VgnVCM1000000b205a0aRCRD";"SAN GERMAN";"CALLE";"V";"26";"";"";"";"";"MADRID";"MADRID";"28020";"CASTILLEJOS";"TETUAN";"441073";"4478663";"40.45654466048962";"-3.694985327082362";"915 554 656";"";"sangerman@archimadrid.es";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"; 
3352;"Parroquia San Ginés";"";"";"";"Metro: Opera (líneas 2, 5 y Ramal), Sol (líneas 1, 2 y 3).   Cercanías Renfe: Sol (líneas C3, C4 y Regional).   Bicimad: Estaciones 25b y b (plaza de Celenque, 1), 31 (calle Mayor, 20).  Apacamiento: Descalzas (20) plaza Descalzas y plaza San Martín.";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=520a0713fb71c010VgnVCM1000000b205a0aRCRD";"ARENAL";"CALLE";"V";"13";"";"";"";"";"MADRID";"MADRID";"28013";"SOL";"CENTRO";"440017";"4474313";"40.41728242858594";"-3.707028284837054";"913 664 875";"";"parroquiadesangines@archimadrid.es";"/contenido/entidadesYorganismos/MonumentosEdificiosArtisticos"; 
59899;"Parroquia San Gregorio Magno";"";"";"";"Metro: Valdebernardo (línea 9).  Bus: 130, 71, 8.";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=76a58ed67151c010VgnVCM2000000c205a0aRCRD";"INDALECIO PRIETO";"BULEVAR";"V";"13";"";"";"";"";"MADRID";"MADRID";"28032";"CASCO H.VICALVARO";"VICALVARO";"447346";"4472538";"40.401788093270234";"-3.620498564205401";"917 512 960";"";"sangregoriomagno@archimadrid.es";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"; 
3539;"Parroquia San Hermenegildo y Santa María de la Cabeza";"";"";"";"Bus: 36, 50, 62, 41.";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=4b72ef4d7f71c010VgnVCM1000000b205a0aRCRD";"FOSFORO";"CALLE";"V";"4";"";"";"";"";"MADRID";"MADRID";"28005";"IMPERIAL";"ARGANZUELA";"438909";"4473626";"40.411013028585906";"-3.720021499596333";"913 662 971";"";"sanhermenegildo@archimadrid.es";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"; 
189083;"Parroquia San Hilario de Poitiers";"";"";"";"Metro: Aluche (línea 5).    Bus: 138, 139, 155, 17, 131, H.   Cercanías Renfe: Aluche (línea C5).";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=62d48aa6bd91f010VgnVCM1000000b205a0aRCRD";"LUIS CHAMIZO";"CALLE";"V";"7";"";"";"";"";"MADRID";"MADRID";"28044";"LAS AGUILAS";"LATINA";"434997";"4470943";"40.38654718095017";"-3.7658625807637525";"917 569 680";"";"sanhilario@archimadrid.es";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"; 
3541;"Parroquia San Ignacio de Loyola";"";"";"";"Metro: Ventilla (línea 9).  Bus: 49.";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=dd82ef4d7f71c010VgnVCM1000000b205a0aRCRD";"PINOS ALTA";"CALLE";"V";"79";"";"";"";"";"MADRID";"MADRID";"28029";"VALDEACEDERAS";"TETUAN";"440749";"4480000";"40.468565866733734";"-3.6989311423195184";"913 153 302";"";"";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"; 
3542;"Parroquia San Ildefonso y Santos Justo y Pastor";"";"";"";"Metro: Tribunal (líneas 1 y 10).  Bus: 002.  Bicimad: Estación 55 (plaza de San Ildenfonso).  Aparcamiento: Aparcamiento Escuelas de San Antón (91) Santa Brígida.";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=60a2ef4d7f71c010VgnVCM1000000b205a0aRCRD";"COLON";"CALLE";"V";"16";"";"";"";"";"MADRID";"MADRID";"28004";"UNIVERSIDAD";"CENTRO";"440473";"4475040";"40.42386432820311";"-3.7017217786628307";"915 220 860";"";"sanildefonsomadrid@archimadrid.es";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"; 
3548;"Parroquia San Ireneo";"";"";"";"Metro: Barrio de la Concepción (línea 7).    Bus: 21.    Bicimad: Estación 230 (calle Carlota O'Neill, 32).";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=f2b2ef4d7f71c010VgnVCM1000000b205a0aRCRD";"CARLOTA O'NEILL";"CALLE";"V";"26";"";"";"";"bis";"MADRID";"MADRID";"28027";"SAN PASCUAL";"CIUDAD LINEAL";"444925";"4477135";"40.443043847037785";"-3.6494251662051975";"913 677 727";"";"parroquia.sanireneo@archimadrid.es";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"; 
3549;"Parroquia San Isidoro y San Pedro Claver";"";"";"";"Metro: Pinar del Rey (línea 8).  Bus: 72, 9.";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=85c2ef4d7f71c010VgnVCM1000000b205a0aRCRD";"VILLA DE PONS";"CALLE";"V";"";"";"";"";"14";"MADRID";"MADRID";"28033";"PINAR DEL REY";"HORTALEZA";"444589";"4480143";"40.4701240884308";"-3.6536465797614937";"913 831 443";"";"pinardelrey@archimarid.es";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"; 
3550;"Parroquia San Isidro";"";"";"";"Bus: 121, 131, 139, 35, 34.";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=18d2ef4d7f71c010VgnVCM1000000b205a0aRCRD";"PARQUE EUGENIA DE MONTIJO";"CALLE";"V";"54";"";"";"";"B";"MADRID";"MADRID";"28047";"VISTA ALEGRE";"CARABANCHEL";"436323";"4470248";"40.37851572353142";"-3.7514232625433643";"914 621 304";"";"psisidro@archimadrid.es";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"; 
3552;"Parroquia San Jaime";"";"";"";"Metro: Villaverde Bajo Cruce (línea 3).  Bus: 123, 85.  Cercanías Renfe: Villaverde Bajo (líneas C3, C4 y Regional).";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=aae2ef4d7f71c010VgnVCM1000000b205a0aRCRD";"JUAN JOSE MARTINEZ SECO";"CALLE";"V";"54";"";"";"";"";"MADRID";"MADRID";"28021";"LOS ROSALES";"VILLAVERDE";"441563";"4466998";"40.35148579491901";"-3.688147368960391";"917 979 535";"";"parroquiasanjaimemadrid@gmail.com";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"; 
3553;"Parroquia San Jenaro";"";"";"";"Metro: Ascao (línea 7)  Bus: 105, 38, 4, 48, 70.";"";"1";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=3df2ef4d7f71c010VgnVCM1000000b205a0aRCRD";"VITAL AZA";"CALLE";"V";"81";"";"";"";"A";"MADRID";"MADRID";"28017";"PUEBLO NUEVO";"CIUDAD LINEAL";"445904";"4476113";"40.433901372590746";"-3.6377948138217833";"913 672 238";"";"par.sanjenaro@archimadrid.es";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"; 
3554;"Parroquia San Jerónimo el Real (Los Jerónimos)";"";"";"";"Bus: 19, 001, 10, 14, 27, 34, 37, 45, C03.  Bicimad: Estaciones 68 (calle Espalter, 1) y 65 (calle Antonio Maura, 15).";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=cf03ef4d7f71c010VgnVCM1000000b205a0aRCRD";"MORETO";"CALLE";"V";"4";"";"";"";"";"MADRID";"MADRID";"28014";"LOS JERONIMOS";"RETIRO";"441414";"4473977";"40.41435509318014";"-3.690531846398855";"914 203 078";"";"sanjeronimoelreal@archimadrid.es";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"; 
3559;"Parroquia San Joaquín";"";"";"";"Metro: San Blas (línea 7), Simancas (línea 7).  Bus: 165, 167, 38, 48.";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=5223ef4d7f71c010VgnVCM1000000b205a0aRCRD";"AMPOSTA";"CALLE";"V";"24";"";"";"";"";"MADRID";"MADRID";"28037";"AMPOSTA";"SAN BLAS-CANILLEJAS";"447286";"4475181";"40.425594096303556";"-3.6214245911710283";"913 130 145";"";"sanjoaquin@archimadrid.es";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"; 
3560;"Parroquia San Jorge";"";"";"";"Metro: Cuzco (línea 10).  Bus: 150.  Bicimad: Estación 253 (calle Doctor Fleming, 7).";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=e433ef4d7f71c010VgnVCM1000000b205a0aRCRD";"PADRE DAMIAN";"CALLE";"V";"22";"";"";"";"";"MADRID";"MADRID";"28036";"HISPANOAMERICA";"CHAMARTIN";"441882";"4478793";"40.455891271634634";"-3.686734728579395";"914 582 531";"";"parroquiasanjorgemartir@archimadrid.es";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"; 
3370;"Parroquia San José";"";"";"";"Metro: Banco de España (línea 2).  Bus: 001, 1, 2, 74, 002, 146, 3, 46, 150, 5, 51, 52, 53, 9, 15, 20.  Bicimad: Estación 20a (calle Alcalá 49).  Aparcamiento: Plaza del Rey (54), plaza del Rey y calle Barquillo con vuelta a calle Infantas.";"Descripción monumental: Convento de Carmelitas Descalzas trazado por Pedro de Ribera entre los años 1730 y 1742.";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=e41a0713fb71c010VgnVCM1000000b205a0aRCRD";"ALCALA";"CALLE";"V";"43";"";"";"";"";"MADRID";"MADRID";"28014";"JUSTICIA";"CENTRO";"441006";"4474710";"40.41904792380414";"-3.6966856794698795";"915 226 784";"";"sanjose@archimadrid.es";"/contenido/entidadesYorganismos/MonumentosEdificiosArtisticos"; 
3561;"Parroquia San José de Calasanz";"";"";"";"Bus: 103, 111, 144.  Cercanías Renfe: Asamblea de Madrid - Entrevías (línea C2).";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=7743ef4d7f71c010VgnVCM1000000b205a0aRCRD";"IMAGEN";"CALLE";"V";"12";"";"";"";"";"MADRID";"MADRID";"28018";"SAN DIEGO";"PUENTE DE VALLECAS";"443391";"4470648";"40.384493380359146";"-3.666935091842646";"914 778 315";"";"sanpedroregalado@archimadrid.es";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"; 
4914933;"Parroquia San José María Escrivá de Balaguer";"";"";"";"Bus: 162, 161.";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=a0b7a1bd396e9110VgnVCM2000000c205a0aRCRD";"GANIMEDES";"CALLE";"V";"19";"";"";"";"";"MADRID";"MADRID";"28023";"VALDEMARIN";"MONCLOA-ARAVACA";"433366";"4479781";"40.46603358226542";"-3.7860032500253666";"913 575 565";"";"info@sanjosemariaparroquia.org";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"; 
3562;"Parroquia San José Obrero";"";"";"";"Metro: Abrantes (línea 11).  Bus: 118, 247.";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=0a53ef4d7f71c010VgnVCM1000000b205a0aRCRD";"JULIO ANTONIO";"CALLE";"V";"3";"BAJA";"";"";"";"MADRID";"MADRID";"28025";"PUERTA BONITA";"CARABANCHEL";"438012";"4470507";"40.382840349062946";"-3.7302890287830914";"914 657 274";"";"sjobrero@archimadrid.es";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"; 
3564;"Parroquia San Juan Bautista";"";"";"";"Metro: Avenida de la Paz (línea 4).  Bus: 53, 120, 72, 73, 9.";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=9c63ef4d7f71c010VgnVCM1000000b205a0aRCRD";"FAUSTINA PE&amp;Ntilde;ALVER";"CALLE";"V";"1";"";"";"";"";"MADRID";"MADRID";"28043";"SAN JUAN BAUTISTA";"CIUDAD LINEAL";"444106";"4478222";"40.45278137219362";"-3.659189384942855";"914 135 171";"";"parroquiasanjuanbautista@archimadrid.es";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"; 
107401;"Parroquia San Juan Bautista de la Concepción";"";"";"";"Bus: 25, 31.";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=66235f463b81c010VgnVCM1000000b205a0aRCRD";"CAMARENA";"CALLE";"V";"57";"";"";"";"";"MADRID";"MADRID";"28047";"ALUCHE";"LATINA";"435902";"4471876";"40.395022148365726";"-3.7552948542232087";"917 195 134";"";"sjbautistaconcepcion@archimadrid.es";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"; 
3565;"Parroquia San Juan Bosco";"";"";"";"Metro: Alto de Extremadura (línea 6).  Bus: 31, 33, 36, 39, 65.";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=2f73ef4d7f71c010VgnVCM1000000b205a0aRCRD";"DOCTOR LARRA Y CEREZO";"CALLE";"V";"";"";"";"";"S/N";"MADRID";"MADRID";"28011";"PUERTA DEL ANGEL";"LATINA";"437630";"4473540";"40.410214063056365";"-3.734974657853862";"914 634 189";"";"parjuanbosco@archimadrid.es";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"; 
3393;"Parroquia San Juan Crisóstomo";"";"";"";"Metro: Islas Filipinas (línea 7).  Bus: 2, 44, 12.  Bicimad: Estación 203 (General Ampudia, 2).";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=772a0713fb71c010VgnVCM1000000b205a0aRCRD";"DOMENICO SCARLATTI";"CALLE";"V";"2";"";"";"";"";"MADRID";"MADRID";"28003";"VALLEHERMOSO";"CHAMBERI";"439263";"4477017";"40.441838983283944";"-3.7161407988931483";"915 495 328";"";"sanjuancrisostomo@archimadrid.es";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"; 
3563;"Parroquia San Juan de Ávila";"";"";"";"Metro: Plaza Elíptica (líneas 6 y 11).  Bus: 6, 60, 81.";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=b193ef4d7f71c010VgnVCM1000000b205a0aRCRD";"FORNILLOS";"CALLE";"V";"9";"";"";"";"";"MADRID";"MADRID";"28026";"ZOFIO";"USERA";"439404";"4470481";"40.3831062390309";"-3.7138238215390245";"914 693 307";"";"sanjuandeavila@archimadrid.es";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"; 
3566;"Parroquia San Juan de Dios";"";"";"";"Metro: Villa de Vallecas (línea 1).  Bus: 58.";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=44a3ef4d7f71c010VgnVCM1000000b205a0aRCRD";"MONTE DE MONTJUICH";"CALLE";"V";"19";"";"";"";"";"MADRID";"MADRID";"28031";"SANTA EUGENIA";"VILLA DE VALLECAS";"447835";"4470205";"40.3807925678668";"-3.614556896185747";"913 013 421 / 914 993 519";"";"parroquiasanjuandedios@archimadrid.es";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"; 
3401;"Parroquia San Juan de la Cruz";"";"";"";"Metro: Gregorio Marañón (líneas 7 y 10), Nuevos Ministerios (líneas 6, 8, 10)  Bus: 14, 40, 7, 147, 27, 150, 45, 12.  Cercanías Renfe: Nuevos Ministerios (líneas C1, C2, C3, C4, C10 y Regional).  Bicimad: Estación 135 (plaza de San Juan de la Cruz, 11).";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=0a3a0713fb71c010VgnVCM1000000b205a0aRCRD";"SAN JUAN DE LA CRUZ";"PLAZA";"V";"2";"";"";"";"";"MADRID";"MADRID";"28003";"RIOS ROSAS";"CHAMBERI";"441187";"4476946";"40.44099515864825";"-3.693480968127322";"915 339 417";"";"juancruzpa@archimadrid.es";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"; 
18324;"Parroquia San Juan de Mirasierra";"";"";"";"Metro: Mirasierra (línea 9).  Bus: 134, 49, 133.";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=193a444a2951c010VgnVCM2000000c205a0aRCRD";"MORALZARZAL";"CALLE";"V";"75";"";"";"";"";"MADRID";"MADRID";"28034";"MIRASIERRA";"FUENCARRAL-EL PARDO";"439378";"4483014";"40.495618031545014";"-3.715402412292603";"917 350 285";"";"sanjuandemirasierra@gmail.com";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"; 
3569;"Parroquia San Juan de Ribera";"";"";"";"Metro: Concha Espina (línea, 9).  Bus: 51, 7, 16, 29, 52, 19.  Bicimad: Estación 147 (avenida del Doctor Arce, 45).  Aparcamiento: Museo de la Ciudad (51) calle Príncipe de Vergara, 152 y calle Pechuan.";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=d6b3ef4d7f71c010VgnVCM1000000b205a0aRCRD";"RODRIGUEZ MARIN";"CALLE";"V";"57";"";"";"";"";"MADRID";"MADRID";"28002";"EL VISO";"CHAMARTIN";"442430";"4477883";"40.44960409492638";"-3.6789229187078774";"915 637 278";"";"sanjuanderibera@archimadrid.es";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"; 
3567;"Parroquia San Juan Evangelista";"";"";"";"Metro: Parque de las Avenidas (línea 7).  Bus: 74, 122, 53, 43.";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=69c3ef4d7f71c010VgnVCM1000000b205a0aRCRD";"VENECIA";"PLAZA";"V";"1";"";"";"";"";"MADRID";"MADRID";"28028";"GUINDALERA";"SALAMANCA";"443812";"4476938";"40.44119463312041";"-3.6625428159583446";"917 269 603";"";"sanjuanevangelista@archimadrid.es";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"; 
3574;"Parroquia San Leandro";"";"";"";"Metro Campamento (línea 5).    Bus: 25.";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=8ee3ef4d7f71c010VgnVCM1000000b205a0aRCRD";"ESCALONA";"CALLE";"V";"59";"";"";"";"";"MADRID";"MADRID";"28024";"ALUCHE";"LATINA";"435411";"4472120";"40.39718226159854";"-3.7611047008793963";"915 183 652";"";"parroquiadesanleandro@archimadrid.es";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"; 
3575;"Parroquia San León Magno";"";"";"";"Metro: Acacias (línea 5) Puerta de Toledo (línea 5).  Bus: 148, 41, 60, C03, C2, c1, 17, 18, 23, 35.  Bicimad: Estaciones 45 (glorieta de la Puerta de Toledo, 1), 46 (calle Ribera de Curtidores, 28), 162 (paseo de los Olmos, 28).  Aparcamiento: Puerta Toledo (64) glorieta Puerta Toledo con Capitál Salazar Martínez.";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=1104ef4d7f71c010VgnVCM1000000b205a0aRCRD";"CONCEJAL BENITO MARTIN LOZANO";"CALLE";"V";"7";"";"";"";"";"MADRID";"MADRID";"28005";"ACACIAS";"ARGANZUELA";"439787";"4472991";"40.405347615408175";"-3.7096139281928444";"913 541 602";"";"sanleonmagno@archimadrid.es";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"; 
3576;"Parroquia San Leopoldo";"";"";"";"Metro: Alto de Extremadura (línea 6).  Bus: 31, 33, 36, 39, 65.";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=a314ef4d7f71c010VgnVCM1000000b205a0aRCRD";"SAGRADOS CORAZONES";"CALLE";"V";"28";"";"";"";"";"MADRID";"MADRID";"28011";"PUERTA DEL ANGEL";"LATINA";"437136";"4473227";"40.40728658467862";"-3.7408888972009953";"914 633 796";"";"sanleopoldo@archimadrid.es";"/contenido/entidadesYorganismos/TemplosIglesiasCatolicas"; 
