PK;NOMBRE;DESCRIPCION-ENTIDAD;HORARIO;EQUIPAMIENTO;TRANSPORTE;DESCRIPCION;ACCESIBILIDAD;CONTENT-URL;NOMBRE-VIA;CLASE-VIAL;TIPO-NUM;NUM;PLANTA;PUERTA;ESCALERAS;ORIENTACION;LOCALIDAD;PROVINCIA;CODIGO-POSTAL;BARRIO;DISTRITO;COORDENADA-X;COORDENADA-Y;LATITUD;LONGITUD;TELEFONO;FAX;EMAIL;TIPO;
7065462;"Iglesia Evangélica Casa de Oración de Madrid";"Templo evangélico";"";"";"Metro: Manuel Becerra (líneas 2, 6)  Bus: 1, 43, 74, 12, 210, 48, 56, C1";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=644198d978d50410VgnVCM2000000c205a0aRCRD";"LONDRES";"CALLE";"V";"13";"";"";"";"";"MADRID";"MADRID";"28028";"GUINDALERA";"SALAMANCA";"443217";"4475862";"40.43146112930494";"-3.6694502641980313";"";"";"";"/contenido/entidadesYorganismos/TemplosOtrasReligiones"; 
7065574;"Iglesia Evangélica China Española";"Templo evangélico";"";"";"Metro: Alvarado (línea 1)  Bus: 124, 128, 3, 64, 66";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=5ff28fd21ad50410VgnVCM2000000c205a0aRCRD";"CAROLINAS";"CALLE";"V";"10";"";"";"";"";"MADRID";"MADRID";"28039";"BELLAS VISTAS";"TETUAN";"440229";"4478081";"40.451241419899205";"-3.704895759227494";"";"";"";"/contenido/entidadesYorganismos/TemplosOtrasReligiones"; 
7063679;"Iglesia Evangélica Cristo Vive";"Templo evangélico.";"";"";"Metro: Pinar del Rey (línea 8)  Bus: 87, 72, 9";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=2224216f16350410VgnVCM2000000c205a0aRCRD";"GRAN VIA DE HORTALEZA";"AVENIDA";"V";"30";"";"";"";"";"MADRID";"MADRID";"28043";"CANILLAS";"HORTALEZA";"444577";"4479753";"40.46660577055004";"-3.6537495353492995";"";"";"";"/contenido/entidadesYorganismos/TemplosOtrasReligiones"; 
23684;"Iglesia Evangélica de Aluche";"Templo evangélico";"";"";"Metro: Eugenia de Montijo (línea 5)  Bus: 17";"";"0";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=bf9b92355c51c010VgnVCM2000000c205a0aRCRD";"NUESTRA SEÑORA DE LA LUZ";"CALLE";"V";"118";"";"";"";"";"MADRID";"MADRID";"28047";"ALUCHE";"LATINA";"436213";"4470932";"40.38654208091557";"-3.751536019050476";"";"";"";"/contenido/entidadesYorganismos/TemplosOtrasReligiones"; 
7065594;"Iglesia Evangélica de Hermanos El Shadday";"Templo evangélico";"";"";"Bus: 44, 127";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=352afe5dfad50410VgnVCM2000000c205a0aRCRD";"MARIA PEDRAZA";"CALLE";"V";"11";"";"";"";"";"MADRID";"MADRID";"28039";"BELLAS VISTAS";"TETUAN";"439849";"4478318";"40.453349071696216";"-3.7093874627751746";"";"";"";"/contenido/entidadesYorganismos/TemplosOtrasReligiones"; 
11028295;"Iglesia Evangélica de Hermanos en Aluche - Madrid";"Templo evangélico";"";"";"Metro: Empalme (línea 5)  Bus: 131, 36, H";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=a02643cf28c6d610VgnVCM1000001d4a900aRCRD";"TEMBLEQUE";"CALLE";"V";"140";"";"";"";"";"MADRID";"MADRID";"28024";"ALUCHE";"LATINA";"434986";"4471537";"40.39189873720004";"-3.7660307873771934";"";"";"";"/contenido/entidadesYorganismos/TemplosOtrasReligiones"; 
7065598;"Iglesia Evangélica del Nazareno";"Templo evangélico";"";"";"Metro: Abrantes (línea 11)  Bus: 118, 247";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=ef5dfe5dfad50410VgnVCM2000000c205a0aRCRD";"PELICANO";"CALLE";"V";"26";"";"";"";"";"MADRID";"MADRID";"28025";"ABRANTES";"CARABANCHEL";"438184";"4470600";"40.383690841533735";"-3.728283631976347";"";"";"";"/contenido/entidadesYorganismos/TemplosOtrasReligiones"; 
11028306;"Iglesia Evangélica Emaús";"Templo evangélico";"";"";"Bus: 77, 167";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=1de643cf28c6d610VgnVCM1000001d4a900aRCRD";"AGUAVIVA";"CALLE";"V";"6";"";"";"";"";"MADRID";"MADRID";"28022";"REJAS";"SAN BLAS-CANILLEJAS";"451951";"4477716";"40.4487149362724";"-3.5666134456579752";"";"";"";"/contenido/entidadesYorganismos/TemplosOtrasReligiones"; 
7063733;"Iglesia Evangélica Encuentro con Dios";"Templo evangélico";"";"";"Metro: Vinateros (línea 9)  Bus: 30, 32, 71, 113";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=f0fe7b05a8350410VgnVCM2000000c205a0aRCRD";"JOSE DEL PRADO Y PALACIO";"CALLE";"V";"1";"";"";"";"Local 4";"MADRID";"MADRID";"28030";"MEDIA LEGUA";"MORATALAZ";"444519";"4473465";"40.40995541329681";"-3.653903803273293";"";"";"";"/contenido/entidadesYorganismos/TemplosOtrasReligiones"; 
11028319;"Iglesia Evangélica Evangelizando las Naciones";"Templo evangélico";"";"";"Metro: Villaverde Bajo Cruce (línea 3)  Bus: 22, 59, 79, 85, 116, 18, 86";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=11a903ce1ec6d610VgnVCM1000001d4a900aRCRD";"GIGANTES Y CABEZUDOS";"PASEO";"V";"48";"BAJO";"1,2";"";"";"MADRID";"MADRID";"28041";"LOS ANGELES";"VILLAVERDE";"441079";"4467423";"40.35529078999778";"-3.6938688031840106";"";"";"";"/contenido/entidadesYorganismos/TemplosOtrasReligiones"; 
11028330;"Iglesia Evangélica Fe, Esperanza y Amor";"Templo evangélico";"";"";"Metro: García Noblejas (línea 7)  Bus: 28";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=49da03ce1ec6d610VgnVCM1000001d4a900aRCRD";"PATRIARCA SAN JOSE";"CALLE";"V";"9";"SUBSÓTANO";"";"";"";"MADRID";"MADRID";"28037";"SIMANCAS";"SAN BLAS-CANILLEJAS";"446717";"4475735";"40.43055108462239";"-3.628173673450934";"";"";"";"/contenido/entidadesYorganismos/TemplosOtrasReligiones"; 
11028343;"Iglesia Evangélica Filadelfia del Centro";"Templo evangélico";"";"";"Metro: La Latina (línea 5)  Bus: 17, 18, 23, 35, 60  Aparcamiento: Mercado de la Cebada (501), Plaza de la Cebada sin número";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=60dc03ce1ec6d610VgnVCM1000001d4a900aRCRD";"RODRIGO DE GUEVARA";"CALLE";"V";"2";"";"";"";"";"MADRID";"MADRID";"28005";"EMBAJADORES";"CENTRO";"439849";"4473429";"40.40931307515139";"-3.7089216905673084";"";"";"";"/contenido/entidadesYorganismos/TemplosOtrasReligiones"; 
11028400;"Iglesia Evangélica Filadelfia Orcasur";"Templo evangélico";"";"";"Cercanías: Orcasitas (C4)  Bus: 116, 78, 76";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=345103ce1ec6d610VgnVCM1000001d4a900aRCRD";"ALBU&amp;Ntilde;UELAS";"CALLE";"V";"4";"";"";"";"";"MADRID";"MADRID";"28041";"ORCASUR";"USERA";"440539";"4468625";"40.366085156865104";"-3.700342852740247";"";"";"";"/contenido/entidadesYorganismos/TemplosOtrasReligiones"; 
11028338;"Iglesia Evangélica Filadelfia (El Rayo)";"Templo evangélico";"";"";"Metro: Alto del Arenal (línea 1)  Bus: 10, 136";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=975b03ce1ec6d610VgnVCM1000001d4a900aRCRD";"RIO ARAUCA";"CALLE";"V";"8";"";"";"";"";"MADRID";"MADRID";"28018";"PORTAZGO";"PUENTE DE VALLECAS";"444761";"4470992";"40.387701083626446";"-3.650824699019214";"";"";"";"/contenido/entidadesYorganismos/TemplosOtrasReligiones"; 
7065792;"Iglesia Evangélica Fuente de la Vida, Asambleas de Dios";"Templo evangélico";"";"";"Metro: Portazgo (línea 1)  Bus: 10, 24, 57, 111, 310";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=e9e95ac33d160410VgnVCM2000000c205a0aRCRD";"SIERRA CARBONERA";"CALLE";"V";"31";"";"";"";"";"MADRID";"MADRID";"28053";"PALOMERAS BAJAS";"PUENTE DE VALLECAS";"443649";"4471505";"40.39224017330228";"-3.663983360780897";"";"";"";"/contenido/entidadesYorganismos/TemplosOtrasReligiones"; 
11431454;"Iglesia evangélica Fundación Federico Fliedner";"Templo evangélico";"";"";"Metro: Cuatro Caminos (líneas 1, 2, 6)  Bus: 37, 149, 3, 45";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=b1d4b5d56867a710VgnVCM1000001d4a900aRCRD";"BRAVO MURILLO";"CALLE";"V";"85";"";"";"";"";"MADRID";"MADRID";"28003";"VALLEHERMOSO";"CHAMBERI";"440280";"4477381";"40.44493824188452";"-3.70421024880097";"";"";"";"/contenido/entidadesYorganismos/TemplosOtrasReligiones"; 
11431571;"Iglesia Evangélica Jesús es el Señor Torre Fuerte";"Templo evangélico";"";"";"Metro: Vista Alegre (línea 5)";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=f5418000baa7a710VgnVCM1000001d4a900aRCRD";"BLANDON";"CALLE";"V";"6";"";"";"";"";"MADRID";"MADRID";"28025";"VISTA ALEGRE";"CARABANCHEL";"437272";"4471254";"40.38952280235475";"-3.739074970950569";"";"";"";"/contenido/entidadesYorganismos/TemplosOtrasReligiones"; 
11028407;"Iglesia Evangélica Las Águilas";"Templo evangélico";"";"";"Metro: Aluche (línea 5)  Bus: 138, 17  Cercanías: Aluche (C5)";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=34b203ce1ec6d610VgnVCM1000001d4a900aRCRD";"FUERTE DE NAVIDAD";"CALLE";"V";"19";"";"";"";"";"MADRID";"MADRID";"28044";"LAS AGUILAS";"LATINA";"434906";"4470254";"40.380332955379934";"-3.7668506940875517";"";"";"";"/contenido/entidadesYorganismos/TemplosOtrasReligiones"; 
11028410;"Iglesia Evangélica Manantial de Vida Center";"Templo evangélico";"";"";"Bus: 6, 60, 81, 78";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=fef303ce1ec6d610VgnVCM1000001d4a900aRCRD";"CERRO DE LOS ANGELES";"AVENIDA";"V";"10";"1";"B";"";"";"MADRID";"MADRID";"28026";"ZOFIO";"USERA";"439475";"4470174";"40.379960391322925";"-3.7130159457712084";"";"";"";"/contenido/entidadesYorganismos/TemplosOtrasReligiones"; 
11028415;"Iglesia Evangélica Ministerio Pasión por Cristo";"Templo evangélico";"";"";"Metro: San Francisco (línea 11)  Bus: 108, 118, 121, 131, 47";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=bd0703ce1ec6d610VgnVCM1000001d4a900aRCRD";"REUS";"CALLE";"V";"8";"";"";"";"";"MADRID";"MADRID";"28044";"BUENAVISTA";"CARABANCHEL";"436673";"4469269";"40.37160136859314";"-3.7459391632325407";"";"";"";"/contenido/entidadesYorganismos/TemplosOtrasReligiones"; 
7063835;"Iglesia evangélica Ministerio Reconciliación y Restauración Yo Soy";"Templo evangélico";"";"";"Metro: Vista Alegre (línea 5)  Bus: 55";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=bd9c1ea949750410VgnVCM2000000c205a0aRCRD";"TUCAN";"CALLE";"V";"1";"";"";"";"";"MADRID";"MADRID";"28025";"VISTA ALEGRE";"CARABANCHEL";"437379";"4471334";"40.39025255838031";"-3.7378161137088908";"";"";"";"/contenido/entidadesYorganismos/TemplosOtrasReligiones"; 
7063724;"Iglesia Evangélica Nueva Vida";"Templo evangélico";"";"";"Metro: Ciudad Lineal (línea 5)  Bus: 105, 38, 4, 48, 70";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=4996e44317350410VgnVCM2000000c205a0aRCRD";"ARGOS";"CALLE";"V";"13";"";"";"";"o calle Caunedo, 16";"MADRID";"MADRID";"28037";"SIMANCAS";"SAN BLAS-CANILLEJAS";"446148";"4476431";"40.436772923362945";"-3.634945071142653";"";"";"";"/contenido/entidadesYorganismos/TemplosOtrasReligiones"; 
7064948;"Iglesia Evangélica Pentecostal Amistad Cristiana";"Templo evangélico";"";"";"Metro: Canal (línea 2, 7), Quevedo (2)  Bus: 2, 12";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=64f10ac0dfc50410VgnVCM2000000c205a0aRCRD";"VALLEHERMOSO";"CALLE";"V";"70";"";"";"";"";"MADRID";"MADRID";"28015";"ARAPILES";"CHAMBERI";"439929";"4476531";"40.437256742788904";"-3.708286842692643";"";"";"";"/contenido/entidadesYorganismos/TemplosOtrasReligiones"; 
18304;"Iglesia Evangélica Pentecostal Bethel";"Templo evangélico";"";"";"Metro: Marqués de Vadillo (línea 5)  Bus: 23, 116";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=a2cf6f065851c010VgnVCM2000000c205a0aRCRD";"FERNANDO DIAZ DE MENDOZA";"CALLE";"NUM";"3";"";"";"";"";"MADRID";"MADRID";"28019";"COMILLAS";"CARABANCHEL";"439488";"4471762";"40.39425444284573";"-3.7130323684423163";"";"";"";"/contenido/entidadesYorganismos/TemplosOtrasReligiones"; 
11028417;"Iglesia Evangélica Pentecostal Misión 1909";"Templo evangélico";"";"";"Metro: Urgel (línea 5)  Bus: 118, 119, 34, 35";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=26e703ce1ec6d610VgnVCM1000001d4a900aRCRD";"VIRGEN DE BELEN";"CALLE";"V";"42";"BAJO";"";"";"";"MADRID";"MADRID";"28019";"OPAÑEL";"CARABANCHEL";"438781";"4471349";"40.390490853232684";"-3.721308792690415";"";"";"";"/contenido/entidadesYorganismos/TemplosOtrasReligiones"; 
7063715;"Iglesia Evangélica Pentecostal Salem";"";"";"";"Bus: 155";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=6fb1e44317350410VgnVCM2000000c205a0aRCRD";"CIDRO";"CALLE";"V";"8";"";"";"";"";"MADRID";"MADRID";"28044";"BUENAVISTA";"CARABANCHEL";"436652";"4468857";"40.36788312377922";"-3.7461462154794596";"";"";"";"/contenido/entidadesYorganismos/TemplosOtrasReligiones"; 
7065603;"Iglesia Evangélica Pueblo Nuevo";"Templo evangélico";"";"";"Metro: Vicálvaro (línea 9)  Bus: 4, 100, 106, E3";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=d6adfe5dfad50410VgnVCM2000000c205a0aRCRD";"VILLACARLOS";"CALLE";"V";"14";"";"";"";"";"MADRID";"MADRID";"28032";"CASCO H.VICALVARO";"VICALVARO";"448561";"4472995";"40.405980938654075";"-3.6062299408865495";"";"";"";"/contenido/entidadesYorganismos/TemplosOtrasReligiones"; 
11028554;"Iglesia Evangélica Servidores de Vida";"Templo evangélico";"";"";"Metro: Vista Alegre (línea 5)  Bus: 35";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=9069fadc26d6d610VgnVCM1000001d4a900aRCRD";"CASTROJERIZ";"CALLE";"V";"8";"";"";"";"";"MADRID";"MADRID";"28025";"VISTA ALEGRE";"CARABANCHEL";"437276";"4471003";"40.387266618692394";"-3.738996818463832";"";"";"";"/contenido/entidadesYorganismos/TemplosOtrasReligiones"; 
7065052;"Iglesia Evangelio Cuadrangular Vida Nueva Usera";"Templo evangélico";"";"";"Metro: Usera (línea 6)  Bus: 247, 47, 6, 78, 23, 18, 22, 59, 76, 79, 85, 86";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=db313ddd32d50410VgnVCM2000000c205a0aRCRD";"MONEDEROS";"CALLE";"V";"22";"";"";"";"";"MADRID";"MADRID";"28026";"MOSCARDO";"USERA";"440451";"4471016";"40.387603572276106";"-3.7016044995191493";"";"";"";"/contenido/entidadesYorganismos/TemplosOtrasReligiones"; 
11028542;"Iglesia Gloria de Dios";"Templo evangélico";"";"";"Metro: Campamento (línea 5)  Bus: 131";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=1367af9c53d6d610VgnVCM1000001d4a900aRCRD";"MAQUEDA";"CALLE";"V";"30";"";"";"";"LOCAL 60";"MADRID";"MADRID";"28024";"ALUCHE";"LATINA";"435057";"4471713";"40.39349551141014";"-3.7652131230219634";"";"";"";"/contenido/entidadesYorganismos/TemplosOtrasReligiones"; 
7065841;"Iglesia Internacional Alianza de Amor";"Templo evangélico";"";"";"Bus: 116";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=3f915ac33d160410VgnVCM2000000c205a0aRCRD";"ANTONIO GONZALEZ PORRAS";"CALLE";"V";"25";"";"";"";"";"MADRID";"MADRID";"28019";"OPAÑEL";"CARABANCHEL";"439074";"4471366";"40.39066598347717";"-3.7178606509833854";"";"";"";"/contenido/entidadesYorganismos/TemplosOtrasReligiones"; 
11028547;"Iglesia Jesús es el Maestro";"Templo evangélico";"";"";"Metro: Lucero (línea 6)  Bus: 138, 31";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=bfe8fadc26d6d610VgnVCM1000001d4a900aRCRD";"ALEJANDRINA MORAN";"CALLE";"V";"24";"";"";"";"";"MADRID";"MADRID";"28047";"LUCERO";"LATINA";"436606";"4472696";"40.40246457556407";"-3.7470680018458173";"";"";"";"/contenido/entidadesYorganismos/TemplosOtrasReligiones"; 
11431592;"Iglesia Ministerio Belem";"Templo evangélico";"";"";"Metro: Vista Alegre (línea 5)  Bus: 55";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=b7528000baa7a710VgnVCM1000001d4a900aRCRD";"GAVIOTA";"CALLE";"V";"55";"1";"";"";"";"MADRID";"MADRID";"28025";"VISTA ALEGRE";"CARABANCHEL";"437321";"4471142";"40.388519366018635";"-3.7384836194997324";"";"";"";"/contenido/entidadesYorganismos/TemplosOtrasReligiones"; 
11431597;"Iglesia Ministerio Denuedo";"Templo evangélico";"";"";"Metro: Abrantes (línea 11)  Bus: 247, 118";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=5db28000baa7a710VgnVCM1000001d4a900aRCRD";"MINEROS";"CALLE";"V";"12";"1";"";"";"";"MADRID";"MADRID";"28025";"ABRANTES";"CARABANCHEL";"438153";"4470510";"40.38288913614371";"-3.7286284347044356";"";"";"";"/contenido/entidadesYorganismos/TemplosOtrasReligiones"; 
11028550;"Iglesia Punto de Encuentro";"Templo evangélico";"";"";"Bus: 79";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=6129fadc26d6d610VgnVCM1000001d4a900aRCRD";"RESINA";"CALLE";"V";"13";"1";"Nave 11";"";"";"MADRID";"MADRID";"28021";"VILLAVERDE ALTO C.H.";"VILLAVERDE";"440712";"4465270";"40.33587371620533";"-3.697986972585755";"";"";"";"/contenido/entidadesYorganismos/TemplosOtrasReligiones"; 
7065918;"Iglesia Templo de Dios";"Templo evangélico";"";"";"Metro: Urgel (línea 5)  Bus: 34, 35, 118, 119";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=c70bf181df160410VgnVCM2000000c205a0aRCRD";"MARQUESA DE ARG&amp;Uuml;ESO";"CALLE";"V";"22";"";"";"";"";"MADRID";"MADRID";"28019";"OPAÑEL";"CARABANCHEL";"438567";"4471460";"40.391475542527616";"-3.7238429956192007";"";"";"";"/contenido/entidadesYorganismos/TemplosOtrasReligiones"; 
11431653;"Ministerio Bautista Internacional Madrid";"Templo evangélico";"";"";"Metro: Ascao (línea 7)  Bus: 28";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=e0f48000baa7a710VgnVCM1000001d4a900aRCRD";"ASCAO";"CALLE";"V";"62";"";"LOCAL";"";"";"MADRID";"MADRID";"28017";"PUEBLO NUEVO";"CIUDAD LINEAL";"445899";"4475833";"40.43138416943838";"-3.637828569222944";"";"";"";"/contenido/entidadesYorganismos/TemplosOtrasReligiones"; 
11431601;"Ministerio Pastoral Misionero por amor  su Cruz";"Templo evangélico";"";"";"Metro: Tetuán (línea 1)  Bus: 11";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=9e138000baa7a710VgnVCM1000001d4a900aRCRD";"ALGODONALES";"CALLE";"V";"40";"BAJO EXTERIOR";"";"";"";"MADRID";"MADRID";"28039";"BERRUGUETE";"TETUAN";"440440";"4479191";"40.46125519480652";"-3.702498292533961";"";"";"";"/contenido/entidadesYorganismos/TemplosOtrasReligiones"; 
11030093;"Misión Evangélica Urbana";"Templo evangélico";"";"";"Metro: Antón Martín, Tirso de Molina (línea 1)  Bus: M1  Bicimad: Estación 43 (calle Lavapiés, 34)";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=bb62be0e48e6d610VgnVCM2000001f4a900aRCRD";"CALVARIO";"CALLE";"V";"12";"";"";"";"";"MADRID";"MADRID";"28012";"EMBAJADORES";"CENTRO";"440415";"4473663";"40.41145685017254";"-3.702266928516734";"";"";"";"/contenido/entidadesYorganismos/TemplosOtrasReligiones"; 
11030099;"Nuevas Fronteras Madrid";"Templo evangélico";"";"";"Metro: Valdezarza (línea 7)  Bus: 126";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=06a2be0e48e6d610VgnVCM2000001f4a900aRCRD";"VALLE DE CACHEMIRA";"CALLE";"V";"28";"";"";"";"";"MADRID";"MADRID";"28039";"VALDEZARZA";"MONCLOA-ARAVACA";"439515";"4479747";"40.466201838360924";"-3.713456156309851";"";"";"";"/contenido/entidadesYorganismos/TemplosOtrasReligiones"; 
3742;"Primera Iglesia Evangélica Bautista de Madrid";"Templo evangélico";"";"";"Metro: Palos de la Frontera (línea 3)  Bus: 8, 47, 55, 102, 247  Renfe: Atocha";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=ede51e79ee71c010VgnVCM1000000b205a0aRCRD";"GENERAL LACY";"CALLE";"V";"18";"";"";"";"";"MADRID";"MADRID";"28045";"PALOS DE MOGUER";"ARGANZUELA";"441371";"4472783";"40.403586898197894";"-3.690928534913438";"";"";"";"/contenido/entidadesYorganismos/TemplosOtrasReligiones"; 
11431636;"Sociedad Bíblica";"Templo evangélico";"";"";"Metro: Palos de la Frontera (línea 3)  Bus: 102, 8";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=92148000baa7a710VgnVCM1000001d4a900aRCRD";"GENERAL LACY";"CALLE";"V";"7";"";"";"";"";"MADRID";"MADRID";"28045";"PALOS DE MOGUER";"ARGANZUELA";"441405";"4472778";"40.403559497921776";"-3.6905269925378845";"";"";"";"/contenido/entidadesYorganismos/TemplosOtrasReligiones"; 
189403;"Testigos Cristianos de Jehová. Avenida de Moratalaz";"";"";"";"Metro: Artilleros (línea 9)  Bus: 32";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=3104784e0cc4f010VgnVCM2000000c205a0aRCRD";"MORATALAZ";"AVENIDA";"V";"143";"";"";"";"local 12";"MADRID";"MADRID";"28030";"MARROQUINA";"MORATALAZ";"445011";"4473146";"40.40711568603655";"-3.6480628737257152";"";"";"";"/contenido/entidadesYorganismos/TemplosOtrasReligiones"; 
189353;"Testigos Cristianos de Jehová. Calle Arroyo";"";"";"";"Metro: Ventilla (línea 9)  Bus: 49, 177";"";"3";"http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=a823784e0cc4f010VgnVCM2000000c205a0aRCRD";"ARROYO";"CALLE";"V";"23";"BAJA";"";"";"";"MADRID";"MADRID";"28029";"VALDEACEDERAS";"TETUAN";"440445";"4480138";"40.46978728598973";"-3.7025298582429698";"";"";"";"/contenido/entidadesYorganismos/TemplosOtrasReligiones"; 
